Street_ID,Day_Night,Traffic_Count,Traffic_Density,Traffic_Speed,Ambient_Light_lux,Weather,Energy_Consumption_kWh,Power_State,Dim_Level,Latitude,Longitude,Special_Event,Holiday_Weekend,Hour,Day,Month,Cluster
1,Night,136,18.2315248,32.89421337,346.6822264,Clear,0.71,1,25,40.67398663,-73.99970657,0,0,9,25,1,1
2,Night,274,33.03074319,50.50277452,237.677212,Rainy,0.0,0,25,40.78192144,-73.90343612,1,1,17,8,1,0
4,Night,108,44.38161583,23.65616022,10.92398675,Rainy,0.0,0,25,40.66621444,-73.85766623,0,1,6,19,1,2
3,Day,163,45.75868433,27.99505677,66.82660783,Clear,0.23,1,50,40.80423991,-74.13434928,1,1,4,7,1,0
7,Day,251,53.7129342,32.89549782,279.8131727,Cloudy,0.58,1,50,40.75716369,-73.72018914,1,0,20,2,1,0
5,Day,209,53.91192401,55.43555175,337.3186164,Cloudy,0.0,0,25,40.62234124,-74.11826943,0,1,7,10,1,2
3,Day,204,39.43535455,22.64224649,252.1241105,Cloudy,0.51,1,75,40.52424448,-74.1532674,0,1,17,28,1,2
7,Night,114,16.25125309,52.26200212,2.963001733,Cloudy,0.1,1,25,40.76435748,-74.04527073,1,0,1,16,1,0
1,Day,277,55.48837282,57.27558361,40.75863162,Cloudy,0.0,0,25,40.86450453,-74.11713743,0,1,10,15,1,2
7,Day,140,17.78084568,38.97808998,192.8976275,Cloudy,0.65,1,100,40.55279633,-73.74723895,0,1,16,20,1,2
1,Night,75,40.27599233,54.37087,184.1031637,Rainy,0.36,1,0,40.63853958,-73.73990016,0,1,3,12,1,2
7,Day,263,27.94093433,42.02939672,337.1244513,Clear,0.83,1,0,40.50484076,-73.91698486,1,1,10,25,1,0
2,Day,236,23.57958693,59.56320861,93.2132863,Clear,0.36,1,75,40.59427614,-73.87889109,0,1,17,7,1,2
3,Day,267,46.36796678,24.34760638,178.8178855,Cloudy,0.52,1,50,40.60980628,-74.12788159,0,1,13,15,1,2
3,Night,157,53.33425413,35.16252162,77.13406682,Rainy,0.0,0,25,40.54194672,-73.73493504,0,1,1,29,1,2
8,Day,144,56.01577663,28.5390591,121.5267676,Clear,0.0,0,100,40.88409547,-73.70117278,1,1,11,16,1,0
8,Night,231,25.78823948,54.58756513,304.0311012,Cloudy,0.0,0,100,40.65706837,-74.12592249,1,1,11,29,1,0
2,Day,204,41.88122604,37.484812,233.3602135,Clear,0.6,1,50,40.70125439,-74.10259761,1,1,5,22,1,0
2,Day,249,59.57186293,29.19298558,347.1479186,Cloudy,0.0,0,75,40.5220995,-73.90176772,1,1,1,19,1,0
9,Day,280,23.00624126,58.35800867,323.1285205,Cloudy,0.0,0,75,40.89084315,-73.97856157,0,0,14,28,1,1
9,Day,297,42.37446882,20.22584416,163.503996,Rainy,0.0,0,75,40.79793692,-74.07135754,1,0,12,19,1,0
8,Night,197,40.70514742,48.15953336,11.54333027,Rainy,0.17,1,75,40.78889067,-73.86926497,0,0,17,14,1,1
8,Day,216,31.17224238,25.49528678,65.77772118,Clear,0.26,1,75,40.67144806,-74.08492952,0,0,4,20,1,1
10,Night,241,17.86242438,26.01125419,145.6464097,Clear,0.4,1,0,40.56642382,-73.78884422,0,0,13,20,1,1
1,Night,249,51.12070028,21.14971694,300.2309478,Cloudy,0.0,0,100,40.68500073,-73.93128602,1,0,0,22,1,0
5,Night,279,30.29630173,42.31059664,159.0543111,Cloudy,0.81,1,100,40.66717531,-74.17739461,1,0,16,12,1,0
5,Day,202,44.57321825,57.73868291,303.3967708,Rainy,1.1,1,100,40.72642814,-73.8010864,1,1,5,30,1,0
2,Day,74,12.57134397,59.76225551,107.2970435,Clear,0.0,0,100,40.81536511,-73.85761145,1,0,4,26,1,0
7,Night,228,57.49763882,55.28658456,137.710452,Cloudy,0.36,1,0,40.69262658,-74.03614017,0,0,4,3,1,1
9,Night,225,19.12034644,45.26264852,310.180041,Rainy,0.69,1,25,40.73496308,-73.75440754,1,0,20,22,1,0
4,Night,65,57.6197156,28.9153247,248.2464677,Clear,0.44,1,25,40.57431132,-73.78643097,1,0,15,18,1,0
8,Day,282,53.27921114,31.09651443,347.4501244,Cloudy,0.0,0,75,40.74451755,-73.77162017,0,0,1,6,1,1
7,Night,290,58.89838653,30.67456516,187.8492417,Clear,0.0,0,75,40.75432519,-74.03771533,0,0,12,19,1,1
8,Day,218,44.70674097,53.01081463,312.6326431,Clear,0.0,0,75,40.62742342,-73.77359638,1,0,1,18,1,0
9,Day,190,39.85491192,27.1992961,334.7433926,Rainy,0.0,0,75,40.55801336,-74.03265086,1,1,14,29,1,0
1,Night,141,37.56061454,25.56550032,250.1545319,Rainy,0.46,1,50,40.75119253,-74.10083185,0,1,9,18,1,2
6,Night,211,13.20457852,23.87765598,94.70668167,Clear,0.0,0,0,40.65534804,-73.8977029,0,0,16,22,1,1
8,Night,59,37.77802892,53.94041705,143.7033294,Cloudy,0.26,1,75,40.85660077,-74.18382541,1,0,23,2,1,0
4,Night,177,52.02518422,20.62462863,298.9174868,Cloudy,0.0,0,100,40.50567069,-73.92366158,0,0,17,8,1,1
8,Day,134,51.21409077,37.90864571,104.1267766,Cloudy,0.0,0,25,40.68834931,-73.97881303,0,0,0,20,1,1
4,Night,285,27.88904953,30.00396744,338.901665,Cloudy,0.79,1,25,40.53122302,-74.0152685,0,1,6,13,1,2
2,Night,269,56.18257287,40.09447982,263.908701,Cloudy,0.0,0,75,40.75315922,-73.93522504,0,0,2,18,1,1
10,Night,155,19.59071787,45.77532424,274.823132,Rainy,0.63,1,0,40.84812188,-73.71174326,0,1,23,10,1,2
5,Night,268,14.94438322,23.0252123,133.8883914,Cloudy,0.0,0,0,40.69398313,-74.11365514,1,1,2,23,1,0
4,Day,71,23.94795394,24.84384956,220.4995055,Rainy,0.0,0,25,40.73938581,-73.87636568,1,0,5,9,1,0
9,Day,207,48.56615079,24.11173819,133.796988,Cloudy,0.0,0,0,40.75558145,-74.01601312,1,0,12,23,1,0
2,Day,276,48.38437251,59.18587383,198.5272728,Clear,0.5,1,75,40.52588921,-73.86499261,0,0,9,1,1,1
4,Day,267,23.1678734,44.00683075,239.6746628,Rainy,0.0,0,100,40.70117365,-73.89706456,0,1,14,30,1,2
7,Day,170,28.23581772,23.81573619,296.677493,Clear,0.6,1,50,40.78816013,-73.92006235,0,0,12,23,1,1
7,Day,150,32.40349822,33.49336217,46.3904213,Cloudy,0.18,1,25,40.66818853,-73.72787463,0,0,4,5,1,1
8,Day,129,43.95695135,51.37754657,199.2877438,Cloudy,0.47,1,0,40.52922369,-74.14613962,1,1,13,11,1,0
7,Night,241,36.25323581,51.87538957,20.77929512,Clear,0.36,1,100,40.59390298,-74.08329321,0,1,17,25,1,2
9,Day,180,32.89513335,38.83622596,153.5273281,Clear,0.0,0,0,40.76742649,-73.75101275,0,0,15,2,1,1
8,Night,154,32.48880083,59.34275189,190.5365914,Cloudy,0.43,1,50,40.62620652,-74.00719699,0,0,3,11,1,1
5,Day,249,47.93225892,27.92086562,149.4028643,Clear,0.49,1,0,40.85991579,-73.76874639,1,0,21,30,1,0
9,Night,127,24.24685506,42.64931895,337.2864809,Clear,0.65,1,25,40.53144637,-73.81464178,1,1,22,4,1,0
4,Night,201,29.06550499,58.30317508,331.8284445,Cloudy,0.0,0,100,40.7775404,-73.94767834,0,1,19,18,1,2
8,Night,116,38.37776492,43.16795633,14.5137718,Rainy,0.13,1,50,40.6170137,-73.89557688,0,1,3,7,1,2
9,Day,181,24.19349066,49.53294277,43.09960052,Clear,0.0,0,100,40.87137938,-74.07472077,1,1,3,7,1,0
3,Day,221,51.91903641,53.10250777,15.71784137,Clear,0.0,0,0,40.87206421,-74.0568139,0,1,9,11,1,2
3,Day,274,58.60142392,36.19915203,136.2117089,Clear,0.0,0,0,40.58376292,-73.77363549,0,0,21,21,1,1
1,Night,152,48.38884703,39.63819116,248.5529933,Cloudy,0.0,0,75,40.50992345,-73.99269941,1,0,5,8,1,0
5,Night,260,46.81360169,36.3704619,291.8293368,Cloudy,0.71,1,75,40.86230128,-73.80887032,1,1,19,24,1,0
5,Day,252,31.19523893,42.20847113,65.70226423,Clear,0.49,1,100,40.80618346,-73.9168563,1,1,1,17,1,0
5,Day,277,46.90476275,28.39430382,300.8911086,Rainy,0.0,0,75,40.75540644,-73.97676183,1,1,12,21,1,0
7,Day,146,14.64744914,34.05612406,141.6651741,Rainy,0.0,0,0,40.55414169,-73.89106671,0,0,7,27,1,1
3,Night,257,49.51230753,42.57300653,201.4107566,Clear,0.55,1,50,40.84661349,-73.96597214,1,1,19,24,1,0
7,Day,80,10.61039818,30.51804948,30.91688796,Clear,0.0,0,0,40.55605349,-74.00782951,1,0,20,5,1,0
9,Night,109,17.96152032,26.24582308,114.4795106,Rainy,0.46,1,100,40.81782875,-74.0105774,0,0,19,4,1,1
8,Night,147,45.28391484,33.03160298,36.21440485,Clear,0.18,1,25,40.83184089,-73.97880364,1,1,19,23,1,0
9,Night,273,25.26137371,31.09700534,319.1186017,Rainy,0.8,1,0,40.53759708,-73.75345914,1,0,6,17,1,0
7,Night,213,52.28007129,50.93407258,210.4433556,Clear,0.52,1,0,40.73688524,-74.17639634,1,0,3,9,1,0
6,Day,274,41.48494916,52.04543688,159.7827635,Cloudy,0.0,0,100,40.78621115,-73.77597146,0,1,10,1,1,2
4,Day,225,53.04435229,43.90262288,162.2983147,Rainy,0.43,1,50,40.70211747,-73.88236307,1,1,9,5,1,0
5,Night,133,25.89300387,32.83012957,55.10838594,Rainy,0.0,0,50,40.83870301,-73.73533716,1,0,7,14,1,0
3,Day,213,58.51548083,50.35984819,114.1628896,Rainy,0.39,1,75,40.66015012,-73.78100401,1,0,23,23,1,0
1,Day,289,28.57140686,39.48850155,127.5396357,Cloudy,0.47,1,0,40.54734861,-73.7989373,1,1,21,7,1,0
8,Day,212,31.64286068,20.29702638,104.4517288,Clear,0.0,0,100,40.78132532,-73.75902623,1,1,7,21,1,0
10,Night,177,32.88498471,49.7787601,301.6540284,Clear,0.0,0,100,40.83746951,-74.10137564,1,1,1,6,1,0
5,Day,185,55.75709339,26.22719813,160.5652783,Cloudy,0.39,1,0,40.78924099,-74.13483328,0,0,12,19,1,1
4,Night,269,18.58830727,26.39736617,335.8691759,Clear,0.81,1,25,40.78314006,-73.75547299,1,0,18,13,1,0
4,Day,105,39.44329755,58.6349921,220.0655639,Cloudy,0.0,0,100,40.77658035,-74.06318413,1,0,11,6,1,0
6,Night,188,18.85559694,33.61949659,284.0695506,Clear,0.0,0,75,40.66250556,-73.79388793,1,1,1,10,1,0
1,Night,231,42.82447177,20.96821851,72.16266013,Clear,0.0,0,75,40.80201717,-73.8110801,1,1,11,2,1,0
1,Night,129,34.49340036,35.41394472,249.5556184,Rainy,0.0,0,0,40.59358184,-74.11840824,1,0,4,4,1,0
5,Day,140,17.2657393,29.33771009,0.188468848,Clear,0.0,0,100,40.78807324,-73.71036295,0,1,19,19,1,2
4,Day,115,34.78726245,52.95765173,153.6687228,Cloudy,0.37,1,25,40.70576807,-73.72158538,1,1,23,4,1,0
2,Night,191,28.12170652,33.44802115,34.66257935,Clear,0.21,1,0,40.73981026,-73.81746026,1,1,2,3,1,0
4,Day,156,14.67203248,33.17072484,189.2485557,Cloudy,0.0,0,100,40.56892493,-73.85431733,0,0,23,13,1,1
3,Day,209,11.35095751,45.68853376,156.9910042,Rainy,0.0,0,100,40.66801563,-73.85942342,0,0,4,30,1,1
9,Night,285,13.79298937,59.2375197,164.7035129,Clear,0.74,1,100,40.71720651,-74.01646999,0,1,5,7,1,2
2,Day,149,34.96969267,47.11357837,210.3350058,Clear,0.0,0,25,40.76130356,-73.97006834,0,0,13,19,1,1
5,Night,281,15.60655842,53.6364717,6.344179543,Clear,0.44,1,100,40.77939449,-73.8412651,0,1,11,29,1,2
6,Night,52,33.73427696,55.92753419,313.9153953,Clear,0.56,1,0,40.7769249,-73.89178787,0,0,13,22,1,1
9,Day,293,23.49243815,50.95097732,302.8695106,Clear,0.65,1,0,40.80341583,-73.72867351,0,0,3,14,1,1
9,Night,192,58.31280844,29.17131276,154.1281938,Rainy,0.42,1,0,40.69195461,-73.91209906,1,1,15,5,1,0
5,Night,257,54.43171731,21.68717388,218.073695,Cloudy,0.52,1,25,40.75480762,-73.97062194,1,0,7,30,1,0
8,Day,84,25.94537689,55.45146581,108.1567873,Clear,0.0,0,75,40.7361812,-73.83362593,1,0,12,17,1,0
9,Night,203,59.55924757,45.55249748,82.38474112,Cloudy,0.32,1,75,40.61991891,-73.8564317,1,1,6,23,1,0
3,Night,171,14.77682081,49.50146771,173.3227474,Rainy,0.74,1,100,40.72088451,-73.75304811,1,0,6,15,1,0
2,Day,266,10.88088173,43.33661986,197.0533943,Cloudy,0.59,1,25,40.86087043,-74.03258805,1,1,21,9,1,0
9,Day,191,35.27554893,41.16094755,335.8716776,Cloudy,0.0,0,100,40.68963937,-74.15982699,0,0,11,25,1,1
6,Night,214,28.33467264,42.46464096,263.9882294,Rainy,0.97,1,100,40.82211048,-73.71772138,1,1,6,30,1,0
6,Night,174,18.03223193,26.96330397,223.1675691,Clear,0.0,0,50,40.69368203,-73.97751465,1,0,4,1,1,0
10,Night,259,33.23464444,44.42893237,42.57353375,Clear,0.0,0,50,40.72504391,-73.8145986,0,0,8,17,1,1
5,Day,244,53.05024019,21.08898365,258.8845047,Clear,0.0,0,50,40.74310771,-73.86073104,1,0,10,6,1,0
9,Day,136,52.44719809,55.07211767,13.12561968,Cloudy,0.0,0,25,40.62622031,-74.07432587,0,0,13,25,1,1
3,Night,245,26.36043569,27.87893318,233.7413668,Clear,0.56,1,0,40.66751437,-73.94214236,0,0,15,7,1,1
1,Night,186,55.03309486,41.84057571,194.8104747,Rainy,0.0,0,100,40.68387055,-74.1458241,0,0,18,11,1,1
2,Day,291,34.2666803,34.00746609,8.564771967,Clear,0.22,1,0,40.77349107,-74.19617485,1,0,21,27,1,0
9,Day,282,41.93311059,30.47714265,296.6963338,Clear,0.71,1,25,40.76066235,-74.08906178,1,1,7,20,1,0
3,Day,255,37.178642,39.19792178,225.5437894,Cloudy,0.0,0,0,40.75995369,-73.71009622,1,1,2,23,1,0
2,Night,74,44.08236218,21.16740364,288.1340399,Cloudy,0.51,1,25,40.60256383,-74.04981912,1,0,10,11,1,0
4,Day,189,45.2717379,57.20636905,45.38553256,Cloudy,0.0,0,0,40.59444967,-73.8705458,1,1,2,20,1,0
3,Night,145,17.25097542,57.91176675,313.2621345,Cloudy,0.66,1,25,40.58502623,-74.10704715,1,0,5,5,1,0
10,Night,294,26.68174677,53.407209,191.1278037,Clear,0.0,0,25,40.88181097,-73.87504775,0,1,22,1,1,2
3,Night,161,20.51678659,42.64606284,79.34312534,Rainy,0.0,0,25,40.7512851,-73.85687068,0,1,9,4,1,2
9,Night,85,13.32250118,24.09971552,135.7767288,Cloudy,0.28,1,75,40.66679965,-73.97555507,0,1,23,13,1,2
8,Day,155,22.59217977,29.13908873,173.0000692,Cloudy,0.0,0,50,40.56599682,-73.94578773,1,1,4,16,1,0
5,Night,52,11.37309716,47.57935125,198.9490264,Cloudy,0.0,0,100,40.87919463,-74.03673113,0,0,6,17,1,1
7,Night,150,32.33410815,51.35912441,54.15991072,Cloudy,0.0,0,50,40.71127574,-73.73406228,1,0,17,28,1,0
4,Night,229,25.2442658,36.37495384,321.8381318,Rainy,0.0,0,75,40.7919137,-74.08652517,1,1,23,29,1,0
5,Day,279,40.34957661,45.09889379,114.9453858,Rainy,0.0,0,0,40.79356248,-73.94688376,1,0,11,25,1,0
5,Night,235,41.69212176,41.39651358,29.91758514,Rainy,0.0,0,100,40.69402236,-74.12711838,1,0,20,19,1,0
1,Night,127,48.87462913,26.80458233,339.0550803,Rainy,0.68,1,25,40.89712846,-73.86627716,0,1,6,2,1,2
2,Night,118,35.03761796,28.77680361,23.53183762,Clear,0.0,0,100,40.74798752,-73.93367606,0,0,14,27,1,1
10,Day,270,46.17893305,28.64094755,67.42993947,Cloudy,0.0,0,50,40.88900005,-74.06033874,1,0,0,11,1,0
7,Day,179,30.9280299,47.23378963,297.3862277,Clear,0.61,1,0,40.78018188,-73.97917099,0,0,3,5,1,1
7,Day,168,44.94875519,56.50354494,6.501576465,Clear,0.15,1,75,40.5273588,-74.09235183,0,0,4,25,1,1
5,Night,272,16.2000674,41.93358764,315.1691934,Rainy,0.0,0,50,40.83742267,-74.13562954,0,0,10,11,1,1
8,Night,161,47.59675902,24.08946454,141.2528638,Clear,0.0,0,25,40.64349533,-73.90541084,0,0,1,5,1,1
4,Night,225,18.03673255,30.23268189,111.2259981,Cloudy,0.0,0,0,40.56068556,-73.7080002,0,1,14,29,1,2
5,Night,196,59.43387274,25.64982666,229.8358869,Cloudy,0.0,0,25,40.73875792,-74.07251183,1,1,7,2,1,0
6,Night,271,12.47287536,50.40811061,136.7710025,Cloudy,0.46,1,25,40.61525388,-74.07212401,0,0,5,24,1,1
7,Night,176,17.69665466,55.15557344,325.9238555,Rainy,1.13,1,100,40.62828942,-74.00464481,0,1,7,9,1,2
6,Day,202,25.67781979,32.41358086,52.33315263,Rainy,0.24,1,0,40.57223682,-73.80564839,0,1,3,14,1,2
4,Day,193,39.93332945,23.05169452,266.3671195,Cloudy,0.0,0,0,40.74681301,-73.73148559,0,0,17,12,1,1
3,Day,142,46.06782857,48.29218367,98.43871571,Rainy,0.0,0,0,40.76474413,-74.09420378,0,1,5,14,1,2
5,Night,212,42.515059,37.19412213,155.718875,Cloudy,0.0,0,50,40.60147361,-74.1639716,0,1,22,13,1,2
4,Night,241,35.28163944,37.25084175,223.3508137,Clear,0.6,1,50,40.55168362,-74.10078236,0,1,2,16,1,2
4,Day,288,53.94225772,22.08742372,222.7592246,Clear,0.98,1,100,40.50110852,-73.94256377,1,1,14,24,1,0
6,Day,103,49.57500852,55.81094907,341.7156977,Clear,0.64,1,25,40.82408969,-73.80649177,1,0,5,3,1,0
8,Day,147,57.5778226,55.73486165,243.4770621,Rainy,0.48,1,0,40.58332832,-73.85198529,0,0,17,24,1,1
8,Day,156,26.23409247,38.57453911,311.6749531,Clear,0.0,0,50,40.513192,-73.71611199,0,1,6,28,1,2
3,Day,201,50.57039496,56.29393778,184.8683874,Cloudy,0.48,1,25,40.50875366,-74.03181884,0,1,0,10,1,2
8,Night,108,41.27147298,44.51875749,142.1808234,Rainy,0.31,1,75,40.83682122,-73.8464505,1,1,12,9,1,0
8,Night,217,52.16248651,38.85880764,221.5864312,Cloudy,0.56,1,50,40.50178831,-73.73305643,0,0,13,12,1,1
4,Night,85,35.8229592,27.95444606,250.8584062,Clear,0.71,1,100,40.61556978,-73.96227942,1,0,21,11,1,0
7,Night,108,21.1913926,50.10518527,224.5193222,Cloudy,0.46,1,75,40.70404988,-73.92022039,0,0,17,19,1,1
6,Night,96,46.10363512,32.76367527,68.87854725,Rainy,0.18,1,75,40.89774052,-73.93957508,1,0,0,1,1,0
8,Day,159,26.86575375,26.76740614,60.28811896,Cloudy,0.0,0,25,40.60822467,-73.88496834,1,0,13,17,1,0
1,Day,226,33.60183744,51.78618783,127.3556397,Clear,0.39,1,0,40.81464441,-74.03761636,0,0,7,18,1,1
5,Night,100,19.99812463,36.7719883,270.4747533,Rainy,0.57,1,75,40.79748275,-73.97722363,0,0,4,15,1,1
7,Night,97,47.05163021,52.8101813,95.7367025,Cloudy,0.25,1,25,40.7686271,-73.87928164,0,1,22,23,1,2
2,Day,180,43.50588155,23.26966623,268.0747555,Clear,0.0,0,75,40.88190949,-73.75684938,0,1,20,25,1,2
4,Night,135,23.18987577,29.92298313,23.5803861,Rainy,0.0,0,50,40.86156639,-74.10658076,0,0,3,29,1,1
7,Night,296,50.32742395,41.4721672,151.914929,Cloudy,0.0,0,50,40.7199553,-74.05867968,1,1,6,14,1,0
3,Night,166,36.8081943,23.56697181,146.9216829,Cloudy,0.36,1,0,40.87131662,-74.11181736,0,1,9,19,1,2
2,Day,81,54.06153278,28.4909302,288.1140197,Cloudy,0.56,1,25,40.70055892,-73.82683658,1,1,4,26,1,0
4,Night,174,39.24182094,36.44658064,169.0947605,Cloudy,0.0,0,25,40.67014084,-73.79906016,1,0,0,24,1,0
1,Day,147,23.38393141,38.51771793,34.23641813,Rainy,0.17,1,75,40.81336467,-74.07417405,0,0,15,13,1,1
6,Night,144,13.97703766,47.89964226,7.046999374,Clear,0.12,1,50,40.6644271,-73.8791968,0,1,20,8,1,2
8,Day,76,32.48464126,59.61339619,94.77123476,Rainy,0.21,1,50,40.63329924,-73.8075804,0,1,16,25,1,2
5,Night,83,29.38340016,46.67890476,310.9243015,Clear,0.99,1,100,40.529031,-74.05605363,0,0,5,4,1,1
9,Day,198,11.91539689,51.65418738,121.1810715,Cloudy,0.33,1,0,40.75499271,-74.09000943,1,0,3,10,1,0
5,Night,178,19.8825929,24.66735706,86.31392682,Cloudy,0.0,0,25,40.66102567,-74.07077748,0,0,1,21,1,1
3,Day,81,37.91992089,37.5944053,148.8983057,Cloudy,0.0,0,25,40.77398249,-73.94861214,0,0,19,13,1,1
5,Day,263,52.03845481,37.69095959,77.46774407,Clear,0.0,0,25,40.64167052,-73.89386479,0,1,8,15,1,2
4,Night,107,28.40642962,26.76647448,15.98180483,Clear,0.0,0,75,40.73949188,-74.12231339,0,0,1,11,1,1
10,Day,165,56.55725725,52.90875494,336.2484013,Rainy,0.68,1,25,40.63960467,-73.77110937,0,0,17,10,1,1
10,Night,235,14.82958249,25.01885586,204.6434686,Rainy,0.92,1,100,40.58751318,-74.19645039,0,1,9,27,1,2
9,Night,229,47.18050919,32.70270559,341.9094222,Clear,1.1500000000000001,1,100,40.80618078,-74.12689604,1,1,18,28,1,0
1,Day,215,41.57421267,52.81031107,66.91271629,Clear,0.42,1,100,40.50835892,-73.74227605,0,1,9,12,1,2
6,Day,161,18.50093713,26.5438313,301.1120815,Clear,0.65,1,0,40.50998971,-74.12110124,0,1,2,7,1,2
8,Night,108,18.26232056,28.55240616,1.887171693,Rainy,0.0,0,75,40.62904726,-73.76585832,0,0,20,10,1,1
2,Night,202,12.06690322,40.47840039,28.50601929,Clear,0.36,1,100,40.880436,-74.05400085,1,0,18,4,1,0
1,Day,96,33.87530837,48.97966438,297.7894586,Clear,0.0,0,100,40.61607017,-73.89396668,0,1,15,28,1,2
4,Day,176,38.8651396,37.56148538,223.3136627,Cloudy,0.5,1,25,40.83940908,-74.00982833,0,0,3,7,1,1
7,Day,248,53.12379356,52.92961996,90.13754062,Rainy,0.32,1,25,40.61510624,-74.0336601,0,1,16,29,1,2
5,Day,215,35.00856427,59.09759766,56.44201352,Clear,0.0,0,50,40.50576934,-73.79640693,1,0,12,5,1,0
2,Night,191,43.05546006,20.26299574,111.9001088,Clear,0.0,0,75,40.87957206,-74.19068351,1,0,14,19,1,0
7,Night,198,18.12484952,49.60412586,60.07124613,Cloudy,0.0,0,75,40.67268352,-74.15969412,0,0,17,3,1,1
3,Day,164,42.8912315,24.90994452,202.2947952,Clear,0.0,0,0,40.69645003,-73.86525986,0,1,16,25,1,2
5,Day,176,57.56911722,25.14923638,221.7518971,Clear,0.0,0,25,40.80592012,-74.02771132,1,1,9,10,1,0
10,Day,264,12.11529277,23.75661278,38.75783285,Rainy,0.0,0,50,40.54496243,-73.82641222,0,1,4,29,1,2
5,Day,299,13.61429335,27.69676653,337.4442017,Rainy,0.0,0,25,40.87805391,-74.18904878,1,1,8,8,1,0
7,Night,258,11.93624241,44.11533704,85.14632558,Cloudy,0.32,1,25,40.7615699,-74.02838286,0,1,22,6,1,2
10,Day,218,42.27598452,42.21594385,308.1884752,Cloudy,0.61,1,50,40.50268226,-73.73465185,1,1,10,10,1,0
5,Night,122,25.1521812,28.74652521,99.03036073,Rainy,0.0,0,0,40.84864038,-73.76783911,0,1,17,27,1,2
7,Night,210,12.53128751,25.97804489,300.094315,Clear,0.59,1,50,40.85485357,-73.70140765,1,1,10,11,1,0
8,Night,73,32.67040091,49.44772364,240.0587925,Rainy,0.0,0,25,40.51354981,-73.97611978,0,1,2,10,1,2
2,Night,196,58.44873749,42.46537903,217.2015138,Cloudy,0.0,0,100,40.70101553,-73.98880816,1,0,17,27,1,0
9,Night,81,47.73009488,42.07499876,119.2205843,Clear,0.0,0,75,40.88063386,-74.02111326,0,0,21,9,1,1
5,Night,277,59.24299842,28.14313125,305.9932493,Cloudy,0.0,0,75,40.57149458,-73.8260258,0,1,7,20,1,2
10,Night,113,34.52622577,52.44699995,167.3291634,Cloudy,0.35,1,0,40.83329529,-73.82906206,0,1,15,27,1,2
1,Night,124,30.64111632,32.89794968,318.9802195,Cloudy,0.0,0,75,40.64699111,-74.07459026,1,1,6,1,1,0
9,Day,276,28.4771313,38.73221991,222.6479306,Clear,0.94,1,100,40.89910607,-73.82679208,0,0,2,29,1,1
7,Day,73,47.86883203,59.96142038,150.6349311,Clear,0.0,0,50,40.51676945,-73.91758277,0,0,2,27,1,1
8,Day,150,33.80490669,20.05348647,183.9241462,Cloudy,0.0,0,25,40.6014499,-74.0571459,1,1,10,5,1,0
1,Day,255,17.2712034,59.93646997,105.5501634,Cloudy,0.0,0,100,40.85946379,-73.86546735,1,0,6,23,1,0
6,Night,261,15.48880194,34.20270054,196.8164011,Rainy,0.53,1,0,40.87007171,-73.93340979,0,0,0,13,1,1
1,Night,94,11.97264567,58.60335298,132.706845,Rainy,0.28,1,25,40.85656316,-73.79486217,0,1,1,10,1,2
6,Day,164,59.89443926,24.45593838,111.4329219,Clear,0.3,1,0,40.83776907,-74.01505719,0,0,1,9,1,1
8,Day,209,28.04160089,59.1800335,61.92897377,Clear,0.26,1,0,40.62493621,-74.06920973,0,0,3,10,1,1
1,Night,138,46.47171216,44.49215335,190.0207713,Rainy,0.38,1,25,40.69551235,-73.75830362,0,1,19,27,1,2
10,Night,143,22.68130943,37.38445674,265.6002869,Rainy,0.5,1,75,40.71592537,-73.95034161,0,0,18,6,1,1
7,Night,183,15.16312571,43.52346498,85.14703942,Clear,0.27,1,0,40.6293831,-74.18317052,0,1,4,17,1,2
9,Day,95,15.99717909,48.46083215,283.1896902,Clear,0.95,1,100,40.65698051,-73.89699902,1,1,17,22,1,0
9,Day,230,38.32732201,22.87476685,62.68064768,Rainy,0.0,0,50,40.50612609,-74.08130398,1,1,13,18,1,0
1,Day,130,53.23246695,46.49826697,72.21477654,Rainy,0.24,1,50,40.83849663,-73.8246431,0,1,19,26,1,2
5,Day,53,21.56016363,22.9647933,50.86298143,Cloudy,0.0,0,50,40.6591234,-74.15731887,0,1,9,14,1,2
7,Night,192,11.50876731,57.90301169,270.2439883,Clear,1.03,1,100,40.61927544,-73.87357019,1,1,20,25,1,0
8,Day,245,19.47783361,54.57106468,329.4094628,Clear,0.0,0,75,40.87441355,-74.0918365,0,0,18,27,1,1
7,Day,266,39.49321779,39.31704331,4.484446925,Rainy,0.0,0,50,40.62203722,-73.74719057,1,1,7,30,1,0
5,Day,291,34.56605701,54.27786831,320.3580264,Cloudy,0.0,0,0,40.70966325,-74.0280294,1,1,0,17,1,0
4,Day,215,15.464826,23.53970638,139.7936831,Rainy,0.59,1,100,40.57787595,-74.07010432,1,1,16,4,1,0
1,Day,249,58.70179165,45.43444179,295.9837739,Clear,0.68,1,50,40.57335869,-74.12912102,0,1,12,30,1,2
2,Day,241,35.8738633,24.12488503,0.515965053,Cloudy,0.0,0,100,40.61042155,-73.84482152,0,0,13,11,1,1
10,Day,53,57.6100246,38.77508818,215.1840201,Cloudy,0.0,0,0,40.66740449,-74.11931593,0,1,4,5,1,2
10,Day,122,24.52914399,53.51165476,131.5322382,Clear,0.0,0,75,40.69035494,-73.9854662,0,0,22,20,1,1
